state,year,quarter,district,txn_count,txn_amount
tamil-nadu,2021,3,Chennai,7372474,6112597599.54
tamil-nadu,2021,3,Coimbatore,3601496,2986039347.04
tamil-nadu,2021,3,Kancheepuram,2221373,1841764985.9
tamil-nadu,2021,3,Salem,1515869,1256823577.17
tamil-nadu,2021,3,Erode,1158775,960753432.72
tamil-nadu,2021,3,Madurai,952748,789934414.47
tamil-nadu,2021,3,Tiruppur,868849,720372315.73
tamil-nadu,2021,4,Chennai,8229512,6822437681.52
tamil-nadu,2021,4,Coimbatore,4020164,3332800340.28
tamil-nadu,2021,4,Kancheepuram,2479605,2055644369.79
tamil-nadu,2021,4,Salem,1692086,1402775234.63
tamil-nadu,2021,4,Erode,1293481,1072323233.33
tamil-nadu,2021,4,Madurai,1063504,881667446.19
tamil-nadu,2021,4,Tiruppur,969851,804027281.61
tamil-nadu,2022,1,Chennai,6799523,5674050760.26
tamil-nadu,2022,1,Coimbatore,3321606,2771806674.87
tamil-nadu,2022,1,Kancheepuram,2048740,1709628001.56
tamil-nadu,2022,1,Salem,1398063,1166653073.01
tamil-nadu,2022,1,Erode,1068721,891824409.6
tamil-nadu,2022,1,Madurai,878706,733260760.58
tamil-nadu,2022,1,Tiruppur,801326,668689377.83
tamil-nadu,2022,2,Chennai,7458852,6309209750.48
tamil-nadu,2022,2,Coimbatore,3643692,3082085522.05
tamil-nadu,2022,2,Kancheepuram,2247400,1901005492.0
tamil-nadu,2022,2,Salem,1533629,1297249399.88
tamil-nadu,2022,2,Erode,1172352,991656137.48
tamil-nadu,2022,2,Madurai,963911,815342712.95
tamil-nadu,2022,2,Tiruppur,879029,743543144.2
tamil-nadu,2022,3,Chennai,8423212,7021645883.8
tamil-nadu,2022,3,Coimbatore,4114788,3430114701.41
tamil-nadu,2022,3,Kancheepuram,2537968,2115667082.87
tamil-nadu,2022,3,Salem,1731913,1443734836.72
tamil-nadu,2022,3,Erode,1323926,1103633974.97
tamil-nadu,2022,3,Madurai,1088536,907411233.85
tamil-nadu,2022,3,Tiruppur,992679,827504055.87
tamil-nadu,2022,4,Chennai,9693759,8262880930.45
tamil-nadu,2022,4,Coimbatore,4735457,4036465214.08
tamil-nadu,2022,4,Kancheepuram,2920792,2489659188.67
tamil-nadu,2022,4,Salem,1993153,1698947689.53
tamil-nadu,2022,4,Erode,1523626,1298726292.51
tamil-nadu,2022,4,Madurai,1252729,1067816734.75
tamil-nadu,2022,4,Tiruppur,1142413,973784152.08
tamil-nadu,2023,1,Chennai,7921338,6763887295.57
tamil-nadu,2023,1,Coimbatore,3869619,3304198137.47
tamil-nadu,2023,1,Kancheepuram,2386750,2038002761.78
tamil-nadu,2023,1,Salem,1628722,1390736571.15
tamil-nadu,2023,1,Erode,1245044,1063120519.86
tamil-nadu,2023,1,Madurai,1023679,874100946.99
tamil-nadu,2023,1,Tiruppur,933533,797127092.88
tamil-nadu,2023,2,Chennai,8469339,7273320855.64
tamil-nadu,2023,2,Coimbatore,4137321,3553059383.49
tamil-nadu,2023,2,Kancheepuram,2551866,2191498371.19
tamil-nadu,2023,2,Salem,1741398,1495482237.6
tamil-nadu,2023,2,Erode,1331176,1143191231.8
tamil-nadu,2023,2,Madurai,1094497,939935331.55
tamil-nadu,2023,2,Tiruppur,998115,857164062.0
tamil-nadu,2023,3,Chennai,9733415,8240576518.69
tamil-nadu,2023,3,Coimbatore,4754829,4025569379.69
tamil-nadu,2023,3,Kancheepuram,2932740,2482938725.9
tamil-nadu,2023,3,Salem,2001307,1694361634.24
tamil-nadu,2023,3,Erode,1529859,1295220575.04
tamil-nadu,2023,3,Madurai,1257854,1064934323.12
tamil-nadu,2023,3,Tiruppur,1147087,971155567.34
tamil-nadu,2023,4,Chennai,10615924,9141710870.93
tamil-nadu,2023,4,Coimbatore,5185940,4465778732.41
tamil-nadu,2023,4,Kancheepuram,3198646,2754456304.23
tamil-nadu,2023,4,Salem,2182761,1879645694.19
tamil-nadu,2023,4,Erode,1668568,1436857237.39
tamil-nadu,2023,4,Madurai,1371901,1181388420.63
tamil-nadu,2023,4,Tiruppur,1251091,1077354647.12
telangana,2018,1,Hyderabad,3040668,2431751913.63
telangana,2018,1,Rangareddy,1392626,1113742260.67
telangana,2018,1,Medchal Malkajgiri,879692,703527787.98
telangana,2018,1,Warangal Urban,713760,570824927.24
telangana,2018,1,Karimnagar,478356,382562252.07
telangana,2018,1,Khammam,439479,351470419.51
telangana,2018,2,Hyderabad,3553896,2793744092.22
telangana,2018,2,Rangareddy,1627684,1279534661.23
telangana,2018,2,Medchal Malkajgiri,1028174,808255394.13
telangana,2018,2,Warangal Urban,834235,655798298.84
telangana,2018,2,Karimnagar,559097,439510718.84
telangana,2018,2,Khammam,513658,403790535.78
telangana,2018,3,Hyderabad,4344307,3403803709.08
telangana,2018,3,Rangareddy,1989692,1558941936.7
telangana,2018,3,Medchal Malkajgiri,1256847,984751150.29
telangana,2018,3,Warangal Urban,1019774,799002560.12
telangana,2018,3,Karimnagar,683444,535485057.19
telangana,2018,3,Khammam,627899,491964789.19
telangana,2018,4,Hyderabad,4821997,3915060873.19
telangana,2018,4,Rangareddy,2208474,1793097693.53
telangana,2018,4,Medchal Malkajgiri,1395047,1132662464.65
telangana,2018,4,Warangal Urban,1131906,919014117.17
telangana,2018,4,Karimnagar,758594,615915832.62
telangana,2018,4,Khammam,696941,565858745.61
telangana,2019,1,Hyderabad,4394406,3477416947.76
telangana,2019,1,Rangareddy,2012637,1592656796.51
telangana,2019,1,Medchal Malkajgiri,1271341,1006048124.98
telangana,2019,1,Warangal Urban,1031534,816282395.04
telangana,2019,1,Karimnagar,691326,547065862.86
telangana,2019,1,Khammam,635140,502604392.57
telangana,2019,2,Hyderabad,5002472,3940478603.53
telangana,2019,2,Rangareddy,2291132,1804739012.81
telangana,2019,2,Medchal Malkajgiri,1447260,1140016043.57
telangana,2019,2,Warangal Urban,1174271,924980627.98
telangana,2019,2,Karimnagar,786986,619914539.94
telangana,2019,2,Khammam,723026,569532467.55
telangana,2019,3,Hyderabad,5091414,4135073633.6
telangana,2019,3,Rangareddy,2331867,1893863527.32
telangana,2019,3,Medchal Malkajgiri,1472992,1196314143.01
telangana,2019,3,Warangal Urban,1195149,970659503.88
telangana,2019,3,Karimnagar,800979,650528153.33
telangana,2019,3,Khammam,735881,597658032.69
telangana,2019,4,Hyderabad,6449002,5136227953.0
telangana,2019,4,Rangareddy,2953642,2352392157.94
telangana,2019,4,Medchal Malkajgiri,1865754,1485957128.3
telangana,2019,4,Warangal Urban,1513826,1205668609.18
telangana,2019,4,Karimnagar,1014554,808029356.04
telangana,2019,4,Khammam,932099,742358701.64
telangana,2020,1,Hyderabad,5338924,4335113613.93
telangana,2020,1,Rangareddy,2445227,1985481828.78
telangana,2020,1,Medchal Malkajgiri,1544598,1254187515.73
telangana,2020,1,Warangal Urban,1253249,1017616517.29
telangana,2020,1,Karimnagar,839917,681998364.14
telangana,2020,1,Khammam,771655,626570577.35
telangana,2020,2,Hyderabad,5901942,4818754043.4
telangana,2020,2,Rangareddy,2703089,2206989122.46
telangana,2020,2,Medchal Malkajgiri,1707485,1394109059.38
telangana,2020,2,Warangal Urban,1385411,1131145373.34
telangana,2020,2,Karimnagar,928491,758084485.78
telangana,2020,2,Khammam,853030,696472981.32
telangana,2020,3,Hyderabad,6166521,5053865006.72
telangana,2020,3,Rangareddy,2824266,2314669932.46
telangana,2020,3,Medchal Malkajgiri,1784030,1462128784.18
telangana,2020,3,Warangal Urban,1447517,1186334884.15
telangana,2020,3,Karimnagar,970114,795072049.81
telangana,2020,3,Khammam,891270,730454469.5
telangana,2020,4,Hyderabad,7164977,5948992649.49
telangana,2020,4,Rangareddy,3281559,2724638350.24
telangana,2020,4,Medchal Malkajgiri,2072892,1721097294.48
telangana,2020,4,Warangal Urban,1681893,1396455484.32
telangana,2020,4,Karimnagar,1127191,935893177.57
telangana,2020,4,Khammam,1035581,859830696.72
telangana,2021,1,Hyderabad,5984456,4935166238.75
telangana,2021,1,Rangareddy,2740880,2260305902.38
telangana,2021,1,Medchal Malkajgiri,1731357,1427788158.73
telangana,2021,1,Warangal Urban,1404780,1158471755.84
telangana,2021,1,Karimnagar,941472,776398406.44
telangana,2021,1,Khammam,864956,713298481.86
telangana,2021,2,Hyderabad,6188264,5160923311.98
telangana,2021,2,Rangareddy,2834224,2363702631.18
telangana,2021,2,Medchal Malkajgiri,1790320,1493101718.66
telangana,2021,2,Warangal Urban,1452621,1211465551.87
telangana,2021,2,Karimnagar,973535,811914420.18
telangana,2021,2,Khammam,894413,745928016.48
telangana,2021,3,Hyderabad,7144467,5861295041.4
telangana,2021,3,Rangareddy,3272165,2684472849.91
telangana,2021,3,Medchal Malkajgiri,2066959,1695725584.53
telangana,2021,3,Warangal Urban,1677079,1375869510.7
telangana,2021,3,Karimnagar,1123964,922096624.45
telangana,2021,3,Khammam,1032617,847155425.48
telangana,2021,4,Hyderabad,8171047,6803247322.55
telangana,2021,4,Rangareddy,3742339,3115886949.83
telangana,2021,4,Medchal Malkajgiri,2363957,1968240885.54
telangana,2021,4,Warangal Urban,1918056,1596981639.51
telangana,2021,4,Karimnagar,1285466,1070284185.85
telangana,2021,4,Khammam,1180992,983299397.05
telangana,2022,1,Hyderabad,6326932,5337657942.79
telangana,2022,1,Rangareddy,2897734,2444647083.67
telangana,2022,1,Medchal Malkajgiri,1830438,1544232643.32
telangana,2022,1,Warangal Urban,1485172,1252951910.82
telangana,2022,1,Karimnagar,995350,839718242.6
telangana,2022,1,Khammam,914455,771472149.69
telangana,2022,2,Hyderabad,6950983,5830176197.22
telangana,2022,2,Rangareddy,3183550,2670220420.75
telangana,2022,2,Medchal Malkajgiri,2010982,1686722621.89
telangana,2022,2,Warangal Urban,1631660,1368564731.02
telangana,2022,2,Karimnagar,1093525,917201020.15
telangana,2022,2,Khammam,1004652,842657699.72
telangana,2022,3,Hyderabad,8047287,6795724814.42
telangana,2022,3,Rangareddy,3685657,3112441641.46
telangana,2022,3,Medchal Malkajgiri,2328153,1966064556.01
telangana,2022,3,Warangal Urban,1889005,1595215819.92
telangana,2022,3,Karimnagar,1265996,1069100747.84
telangana,2022,3,Khammam,1163105,982212140.14
telangana,2022,4,Hyderabad,8558892,7185626706.02
telangana,2022,4,Rangareddy,3919972,3291016689.25
telangana,2022,4,Medchal Malkajgiri,2476164,2078866694.17
telangana,2022,4,Warangal Urban,2009098,1686740665.71
telangana,2022,4,Karimnagar,1346481,1130439959.66
telangana,2022,4,Khammam,1237049,1038566154.15
telangana,2023,1,Hyderabad,7371293,6277900991.76
telangana,2023,1,Rangareddy,3376052,2875278355.33
telangana,2023,1,Medchal Malkajgiri,2132581,1816253448.03
telangana,2023,1,Warangal Urban,1730323,1473662817.64
telangana,2023,1,Karimnagar,1159649,987636908.26
telangana,2023,1,Khammam,1065401,907369079.4
telangana,2023,2,Hyderabad,7936674,6746965389.75
telangana,2023,2,Rangareddy,3634996,3090109827.28
telangana,2023,2,Medchal Malkajgiri,2296151,1951958014.14
telangana,2023,2,Warangal Urban,1863040,1583770123.14
telangana,2023,2,Karimnagar,1248594,1061429934.38
telangana,2023,2,Khammam,1147118,975164753.7
telangana,2023,3,Hyderabad,8756009,7482763033.99
telangana,2023,3,Rangareddy,4010252,3427105113.31
telangana,2023,3,Medchal Malkajgiri,2533192,2164830917.07
telangana,2023,3,Warangal Urban,2055369,1756489895.41
telangana,2023,3,Karimnagar,1377492,1177185329.6
telangana,2023,3,Khammam,1265539,1081512405.88
telangana,2023,4,Hyderabad,9525547,8211405452.61
telangana,2023,4,Rangareddy,4362700,3760823306.35
telangana,2023,4,Medchal Malkajgiri,2755827,2375633748.61
telangana,2023,4,Warangal Urban,2236009,1927530063.31
telangana,2023,4,Karimnagar,1498555,1291815067.55
telangana,2023,4,Khammam,1376763,1186825885.89
tripura,2018,1,Tripura District 1,203456,161353755.35
tripura,2018,1,Tripura District 2,85642,67919476.45
tripura,2018,1,Tripura District 3,51869,41135731.51
tripura,2018,1,Tripura District 4,40724,32297111.24
tripura,2018,1,Tripura District 5,28241,22397576.7
tripura,2018,2,Tripura District 1,262847,208609262.42
tripura,2018,2,Tripura District 2,110641,87810983.11
tripura,2018,2,Tripura District 3,67010,53183110.55
tripura,2018,2,Tripura District 4,52612,41755932.72
tripura,2018,2,Tripura District 5,36485,28957131.77
tripura,2018,3,Tripura District 1,283850,224423023.19
tripura,2018,3,Tripura District 2,119482,94467551.77
tripura,2018,3,Tripura District 3,72365,57214690.83
tripura,2018,3,Tripura District 4,56816,44921268.35
tripura,2018,3,Tripura District 5,39401,31152245.97
tripura,2018,4,Tripura District 1,355431,283698623.72
tripura,2018,4,Tripura District 2,149613,119418738.97
tripura,2018,4,Tripura District 3,90614,72326487.78
tripura,2018,4,Tripura District 4,71144,56786072.24
tripura,2018,4,Tripura District 5,49337,39380314.82
tripura,2019,1,Tripura District 1,311119,248940875.31
tripura,2019,1,Tripura District 2,130961,104787978.94
tripura,2019,1,Tripura District 3,79317,63465303.22
tripura,2019,1,Tripura District 4,62274,49828844.23
tripura,2019,1,Tripura District 5,43186,34555578.43
tripura,2019,2,Tripura District 1,332874,266600661.69
tripura,2019,2,Tripura District 2,140118,112221604.78
tripura,2019,2,Tripura District 3,84863,67967511.6
tripura,2019,2,Tripura District 4,66629,53363686.56
tripura,2019,2,Tripura District 5,46206,37006940.15
tripura,2019,3,Tripura District 1,398710,318984499.63
tripura,2019,3,Tripura District 2,167831,134271806.46
tripura,2019,3,Tripura District 3,101647,81322313.84
tripura,2019,3,Tripura District 4,79807,63849012.04
tripura,2019,3,Tripura District 5,55345,44278360.8
tripura,2019,4,Tripura District 1,428415,346618204.27
tripura,2019,4,Tripura District 2,180335,145903805.65
tripura,2019,4,Tripura District 3,109220,88367285.63
tripura,2019,4,Tripura District 4,85753,69380267.45
tripura,2019,4,Tripura District 5,59468,48114205.95
tripura,2020,1,Tripura District 1,366497,298224212.07
tripura,2020,1,Tripura District 2,154271,125533070.51
tripura,2020,1,Tripura District 3,93435,76029659.74
tripura,2020,1,Tripura District 4,73359,59693562.94
tripura,2020,1,Tripura District 5,50873,41396617.32
tripura,2020,2,Tripura District 1,404527,322390157.91
tripura,2020,2,Tripura District 2,170279,135705367.93
tripura,2020,2,Tripura District 3,103130,82190556.69
tripura,2020,2,Tripura District 4,80971,64530700.07
tripura,2020,2,Tripura District 5,56152,44751101.53
tripura,2020,3,Tripura District 1,482061,386152158.85
tripura,2020,3,Tripura District 2,202916,162545039.01
tripura,2020,3,Tripura District 3,122897,98446122.27
tripura,2020,3,Tripura District 4,96491,77293516.98
tripura,2020,3,Tripura District 5,66915,53601929.35
tripura,2020,4,Tripura District 1,504426,415515343.69
tripura,2020,4,Tripura District 2,212330,174905037.31
tripura,2020,4,Tripura District 3,128599,105932009.94
tripura,2020,4,Tripura District 4,100967,83170950.98
tripura,2020,4,Tripura District 5,70019,57677844.31
tripura,2021,1,Tripura District 1,414309,345190091.99
tripura,2021,1,Tripura District 2,174397,145302662.91
tripura,2021,1,Tripura District 3,105624,88003200.87
tripura,2021,1,Tripura District 4,82929,69094411.68
tripura,2021,1,Tripura District 5,57510,47915969.13
tripura,2021,2,Tripura District 1,460299,382572359.45
tripura,2021,2,Tripura District 2,193756,161038175.41
tripura,2021,2,Tripura District 3,117349,97533483.66
tripura,2021,2,Tripura District 4,92135,76576972.27
tripura,2021,2,Tripura District 5,63894,53105016.02
tripura,2021,3,Tripura District 1,493250,410023534.38
tripura,2021,3,Tripura District 2,207626,172593341.42
tripura,2021,3,Tripura District 3,125749,104531921.09
tripura,2021,3,Tripura District 4,98730,82071691.92
tripura,2021,3,Tripura District 5,68468,56915524.15
tripura,2021,4,Tripura District 1,568459,471495741.66
tripura,2021,4,Tripura District 2,239284,198469157.73
tripura,2021,4,Tripura District 3,144923,120203723.76
tripura,2021,4,Tripura District 4,113784,94376176.02
tripura,2021,4,Tripura District 5,78908,65448504.83
tripura,2022,1,Tripura District 1,486594,411473848.03
tripura,2022,1,Tripura District 2,204824,173203829.5
tripura,2022,1,Tripura District 3,124053,104901665.9
tripura,2022,1,Tripura District 4,97398,82361991.59
tripura,2022,1,Tripura District 5,67544,57116842.74
tripura,2022,2,Tripura District 1,506362,425412221.19
tripura,2022,2,Tripura District 2,213145,179070981.49
tripura,2022,2,Tripura District 3,129092,108455132.47
tripura,2022,2,Tripura District 4,101355,85151943.32
tripura,2022,2,Tripura District 5,70288,59051633.67
tripura,2022,3,Tripura District 1,589342,490037711.6
tripura,2022,3,Tripura District 2,248074,206274125.69
tripura,2022,3,Tripura District 3,150247,124930837.15
tripura,2022,3,Tripura District 4,117964,98087599.19
tripura,2022,3,Tripura District 5,81806,68022322.79
tripura,2022,4,Tripura District 1,608467,516376784.94
tripura,2022,4,Tripura District 2,256125,217361168.98
tripura,2022,4,Tripura District 3,155123,131645753.99
tripura,2022,4,Tripura District 4,121792,103359716.84
tripura,2022,4,Tripura District 5,84461,71678459.67
tripura,2023,1,Tripura District 1,529509,454340932.55
tripura,2023,1,Tripura District 2,222889,191248094.6
tripura,2023,1,Tripura District 3,134993,115830254.92
tripura,2023,1,Tripura District 4,105988,90942411.64
tripura,2023,1,Tripura District 5,73501,63067239.19
tripura,2023,2,Tripura District 1,584319,503642923.66
tripura,2023,2,Tripura District 2,245960,212001038.45
tripura,2023,2,Tripura District 3,148967,128399367.21
tripura,2023,2,Tripura District 4,116959,100810864.27
tripura,2023,2,Tripura District 5,81109,69910867.5
tripura,2023,3,Tripura District 1,637588,549338503.89
tripura,2023,3,Tripura District 2,268383,231235916.98
tripura,2023,3,Tripura District 3,162547,140049056.52
tripura,2023,3,Tripura District 4,127621,109957445.54
tripura,2023,3,Tripura District 5,88503,76253888.53
tripura,2023,4,Tripura District 1,706172,598532240.29
tripura,2023,4,Tripura District 2,297252,251943292.6
tripura,2023,4,Tripura District 3,180032,152590570.22
tripura,2023,4,Tripura District 4,141349,119804229.54
tripura,2023,4,Tripura District 5,98024,83082489.95
uttar-pradesh,2018,1,Lucknow,3808337,3024780264.08
uttar-pradesh,2018,1,Kanpur Nagar,1463158,1162116637.29
uttar-pradesh,2018,1,Gautam Buddha Nagar,903043,717243826.78
uttar-pradesh,2018,1,Ghaziabad,787590,625545627.54
uttar-pradesh,2018,1,Agra,591793,470033344.55
uttar-pradesh,2018,1,Varanasi,436318,346546954.76
uttar-pradesh,2018,1,Meerut,342202,271795311.15
uttar-pradesh,2018,1,Prayagraj,339571,269705480.38
uttar-pradesh,2018,2,Lucknow,4477006,3541820336.83
uttar-pradesh,2018,2,Kanpur Nagar,1720060,1360762759.73
uttar-pradesh,2018,2,Gautam Buddha Nagar,1061599,839845724.44
uttar-pradesh,2018,2,Ghaziabad,925876,732473115.99
uttar-pradesh,2018,2,Agra,695700,550378379.04
uttar-pradesh,2018,2,Varanasi,512927,405783873.5
uttar-pradesh,2018,2,Meerut,402286,318254576.02
uttar-pradesh,2018,2,Prayagraj,399193,315807520.53
uttar-pradesh,2018,3,Lucknow,5228672,4143159112.34
uttar-pradesh,2018,3,Kanpur Nagar,2008849,1591796333.96
uttar-pradesh,2018,3,Gautam Buddha Nagar,1239836,982436751.51
uttar-pradesh,2018,3,Ghaziabad,1081325,856834163.36
uttar-pradesh,2018,3,Agra,812505,643822943.99
uttar-pradesh,2018,3,Varanasi,599045,474678835.53
uttar-pradesh,2018,3,Meerut,469828,372288603.39
uttar-pradesh,2018,3,Prayagraj,466216,369426080.94
uttar-pradesh,2018,4,Lucknow,6259471,5048183869.81
uttar-pradesh,2018,4,Kanpur Nagar,2404880,1939505666.87
uttar-pradesh,2018,4,Gautam Buddha Nagar,1484262,1197038594.86
uttar-pradesh,2018,4,Ghaziabad,1294502,1043999587.1
uttar-pradesh,2018,4,Agra,972685,784458552.7
uttar-pradesh,2018,4,Varanasi,717143,578366887.65
uttar-pradesh,2018,4,Meerut,562452,453610704.2
uttar-pradesh,2018,4,Prayagraj,558127,450122897.13
uttar-pradesh,2019,1,Lucknow,5442699,4368208524.31
uttar-pradesh,2019,1,Kanpur Nagar,2091077,1678260024.88
uttar-pradesh,2019,1,Gautam Buddha Nagar,1290587,1035801058.13
uttar-pradesh,2019,1,Ghaziabad,1125588,903375949.32
uttar-pradesh,2019,1,Agra,845763,678794319.95
uttar-pradesh,2019,1,Varanasi,623566,500462588.92
uttar-pradesh,2019,1,Meerut,489060,392510692.14
uttar-pradesh,2019,1,Prayagraj,485299,389492682.3
uttar-pradesh,2019,2,Lucknow,5896521,4756725509.81
uttar-pradesh,2019,2,Kanpur Nagar,2265435,1827527744.62
uttar-pradesh,2019,2,Gautam Buddha Nagar,1398198,1127927224.37
uttar-pradesh,2019,2,Ghaziabad,1219441,983723968.11
uttar-pradesh,2019,2,Agra,916285,739167610.62
uttar-pradesh,2019,2,Varanasi,675560,544974707.63
uttar-pradesh,2019,2,Meerut,529839,427421358.62
uttar-pradesh,2019,2,Prayagraj,525765,424134921.1
uttar-pradesh,2019,3,Lucknow,6601689,5232828979.99
uttar-pradesh,2019,3,Kanpur Nagar,2536360,2010446077.68
uttar-pradesh,2019,3,Gautam Buddha Nagar,1565409,1240822127.5
uttar-pradesh,2019,3,Ghaziabad,1365275,1082185482.02
uttar-pradesh,2019,3,Agra,1025864,813151334.04
uttar-pradesh,2019,3,Varanasi,756350,599521548.51
uttar-pradesh,2019,3,Meerut,593202,470202215.25
uttar-pradesh,2019,3,Prayagraj,588641,466586836.25
