state,year,quarter,pincode,registered_users
telangana,2021,3,547325,109928
telangana,2021,3,547474,92461
telangana,2021,4,511851,1341840
telangana,2021,4,585503,728586
telangana,2021,4,538293,446366
telangana,2021,4,527255,372048
telangana,2021,4,525221,257646
telangana,2021,4,546487,234264
telangana,2021,4,572442,178550
telangana,2021,4,523438,173671
telangana,2021,4,582109,149986
telangana,2021,4,565502,138869
telangana,2022,1,563560,979059
telangana,2022,1,565746,520557
telangana,2022,1,513653,300465
telangana,2022,1,520738,229280
telangana,2022,1,519332,186269
telangana,2022,1,517716,143108
telangana,2022,1,532502,118676
telangana,2022,1,581129,117736
telangana,2022,1,563950,102358
telangana,2022,1,541206,90294
telangana,2022,2,527114,1072068
telangana,2022,2,583877,553313
telangana,2022,2,586657,334948
telangana,2022,2,544598,259738
telangana,2022,2,538947,217477
telangana,2022,2,539349,175181
telangana,2022,2,543577,152840
telangana,2022,2,529493,115289
telangana,2022,2,595025,106280
telangana,2022,2,531840,93873
telangana,2022,3,591811,1287517
telangana,2022,3,563241,600524
telangana,2022,3,548554,423561
telangana,2022,3,565901,292912
telangana,2022,3,583418,238039
telangana,2022,3,559461,172543
telangana,2022,3,582973,166641
telangana,2022,3,553390,142942
telangana,2022,3,528431,122922
telangana,2022,3,522622,113839
telangana,2022,4,568528,1442868
telangana,2022,4,570688,590194
telangana,2022,4,542897,406926
telangana,2022,4,559121,284294
telangana,2022,4,517308,267233
telangana,2022,4,547877,185914
telangana,2022,4,558282,161866
telangana,2022,4,555737,146606
telangana,2022,4,549382,138742
telangana,2022,4,566835,109322
telangana,2023,1,545195,1280657
telangana,2023,1,599702,646875
telangana,2023,1,555350,406814
telangana,2023,1,580906,281170
telangana,2023,1,519474,263527
telangana,2023,1,577456,211672
telangana,2023,1,588165,184161
telangana,2023,1,520354,146970
telangana,2023,1,571979,123393
telangana,2023,1,518000,107685
telangana,2023,2,516176,1360153
telangana,2023,2,566108,659148
telangana,2023,2,549384,430447
telangana,2023,2,535937,284261
telangana,2023,2,531043,229176
telangana,2023,2,582838,180633
telangana,2023,2,514547,168382
telangana,2023,2,551837,148967
telangana,2023,2,529012,132650
telangana,2023,2,579657,112776
telangana,2023,3,510051,1521576
telangana,2023,3,544419,732536
telangana,2023,3,523635,495390
telangana,2023,3,539126,343229
telangana,2023,3,519333,265706
telangana,2023,3,524358,228217
telangana,2023,3,543435,196891
telangana,2023,3,569034,180758
telangana,2023,3,549712,150244
telangana,2023,3,563715,132591
telangana,2023,4,546677,1659199
telangana,2023,4,583846,853828
telangana,2023,4,597855,540882
telangana,2023,4,526174,422574
telangana,2023,4,595029,308861
telangana,2023,4,565543,296048
telangana,2023,4,547897,239210
telangana,2023,4,516546,217675
telangana,2023,4,596414,172672
telangana,2023,4,526452,161169
tripura,2018,1,713748,28492
tripura,2018,1,774972,13924
tripura,2018,1,746358,7783
tripura,2018,1,730037,6282
tripura,2018,1,760511,5317
tripura,2018,1,756991,3641
tripura,2018,1,783000,3263
tripura,2018,1,729472,2991
tripura,2018,1,744460,2870
tripura,2018,1,766490,2510
tripura,2018,2,788602,35881
tripura,2018,2,779529,19344
tripura,2018,2,797896,10985
tripura,2018,2,732741,9702
tripura,2018,2,795726,6877
tripura,2018,2,798935,6299
tripura,2018,2,735062,4765
tripura,2018,2,765003,4386
tripura,2018,2,772401,3471
tripura,2018,2,733271,3231
tripura,2018,3,784193,32920
tripura,2018,3,737960,18956
tripura,2018,3,794544,10889
tripura,2018,3,721138,8298
tripura,2018,3,794475,6636
tripura,2018,3,724931,5499
tripura,2018,3,716433,4539
tripura,2018,3,767496,4232
tripura,2018,3,734361,3909
tripura,2018,3,726879,3007
tripura,2018,4,781367,45736
tripura,2018,4,726448,22331
tripura,2018,4,749282,16440
tripura,2018,4,761079,10921
tripura,2018,4,767332,8593
tripura,2018,4,758393,7576
tripura,2018,4,799487,6683
tripura,2018,4,791245,5465
tripura,2018,4,725808,4565
tripura,2018,4,768779,4475
tripura,2019,1,744207,41207
tripura,2019,1,796429,21571
tripura,2019,1,759459,12517
tripura,2019,1,761768,9009
tripura,2019,1,792309,8270
tripura,2019,1,720887,6766
tripura,2019,1,762100,5412
tripura,2019,1,720775,4824
tripura,2019,1,717698,3828
tripura,2019,1,734013,3358
tripura,2019,2,743103,47445
tripura,2019,2,796671,24935
tripura,2019,2,717797,16348
tripura,2019,2,767874,10728
tripura,2019,2,736907,8763
tripura,2019,2,718238,7752
tripura,2019,2,760338,6381
tripura,2019,2,719697,5692
tripura,2019,2,731681,4928
tripura,2019,2,765978,4322
tripura,2019,3,734994,57768
tripura,2019,3,740977,27636
tripura,2019,3,789874,17063
tripura,2019,3,734046,12789
tripura,2019,3,741620,9937
tripura,2019,3,796750,8546
tripura,2019,3,747535,6595
tripura,2019,3,795832,6586
tripura,2019,3,741646,5042
tripura,2019,3,765404,4826
tripura,2019,4,776399,53702
tripura,2019,4,712514,28318
tripura,2019,4,720302,18377
tripura,2019,4,726335,12839
tripura,2019,4,745152,10145
tripura,2019,4,789001,9393
tripura,2019,4,784662,7792
tripura,2019,4,781377,7179
tripura,2019,4,746816,5518
tripura,2019,4,720344,5464
tripura,2020,1,790279,45820
tripura,2020,1,760393,24134
tripura,2020,1,740539,13519
tripura,2020,1,710196,10180
tripura,2020,1,729717,8770
tripura,2020,1,769544,7297
tripura,2020,1,745457,6464
tripura,2020,1,728151,4933
tripura,2020,1,716164,4718
tripura,2020,1,742366,3974
tripura,2020,2,732007,59133
tripura,2020,2,787173,30119
tripura,2020,2,714677,19875
tripura,2020,2,741679,12815
tripura,2020,2,792782,11407
tripura,2020,2,749607,9525
tripura,2020,2,713136,7687
tripura,2020,2,776368,6116
tripura,2020,2,735514,5816
tripura,2020,2,745290,5626
tripura,2020,3,752273,67378
tripura,2020,3,782349,31485
tripura,2020,3,759834,19499
tripura,2020,3,764130,16335
tripura,2020,3,785380,11334
tripura,2020,3,797781,9344
tripura,2020,3,719328,8477
tripura,2020,3,759092,7936
tripura,2020,3,747143,6287
tripura,2020,3,772830,5449
tripura,2020,4,756932,77373
tripura,2020,4,777901,36501
tripura,2020,4,726246,23533
tripura,2020,4,725186,19340
tripura,2020,4,769118,12633
tripura,2020,4,722204,10790
tripura,2020,4,726803,10686
tripura,2020,4,786896,9108
tripura,2020,4,757659,7933
tripura,2020,4,799031,6647
tripura,2021,1,742302,62277
tripura,2021,1,722090,29172
tripura,2021,1,749496,16721
tripura,2021,1,767358,13043
tripura,2021,1,768354,11058
tripura,2021,1,725184,8296
tripura,2021,1,716495,7357
tripura,2021,1,776842,5844
tripura,2021,1,790607,5171
tripura,2021,1,732938,4930
tripura,2021,2,729038,58357
tripura,2021,2,786773,29088
tripura,2021,2,779337,19717
tripura,2021,2,750951,14031
tripura,2021,2,747495,9955
tripura,2021,2,787360,8221
tripura,2021,2,774093,8152
tripura,2021,2,743478,6269
tripura,2021,2,717153,6085
tripura,2021,2,746559,5368
tripura,2021,3,754733,73288
tripura,2021,3,736180,38177
tripura,2021,3,766588,24256
tripura,2021,3,740845,18789
tripura,2021,3,747618,12723
tripura,2021,3,792298,11248
tripura,2021,3,736141,9284
tripura,2021,3,794373,9116
tripura,2021,3,737775,6996
tripura,2021,3,793092,6792
tripura,2021,4,727177,67946
tripura,2021,4,783615,38699
tripura,2021,4,772653,24967
tripura,2021,4,777706,16181
tripura,2021,4,711524,14692
tripura,2021,4,764288,10450
tripura,2021,4,711612,8949
tripura,2021,4,750403,8535
tripura,2021,4,769807,7704
tripura,2021,4,755722,6828
tripura,2022,1,721339,64786
tripura,2022,1,732925,33217
tripura,2022,1,757941,20075
tripura,2022,1,722827,15198
tripura,2022,1,776806,12350
tripura,2022,1,734465,10460
tripura,2022,1,744793,8270
tripura,2022,1,796822,6975
tripura,2022,1,788494,6711
tripura,2022,1,745146,6393
tripura,2022,2,796969,76674
tripura,2022,2,737339,31668
tripura,2022,2,740508,20938
tripura,2022,2,764828,17752
tripura,2022,2,727056,12882
tripura,2022,2,765996,10757
tripura,2022,2,711679,9889
tripura,2022,2,780325,8130
tripura,2022,2,748906,7040
tripura,2022,2,727003,6590
tripura,2022,3,768933,89296
tripura,2022,3,741756,41270
tripura,2022,3,769099,26973
tripura,2022,3,785190,19652
tripura,2022,3,779653,14622
tripura,2022,3,776383,12405
tripura,2022,3,777772,10763
tripura,2022,3,756470,8595
tripura,2022,3,757497,8595
tripura,2022,3,767531,7669
tripura,2022,4,760308,81129
tripura,2022,4,782649,40493
tripura,2022,4,765847,24375
tripura,2022,4,743886,18548
tripura,2022,4,719707,14674
tripura,2022,4,727534,13883
tripura,2022,4,777808,10987
tripura,2022,4,766905,8878
tripura,2022,4,750484,8620
tripura,2022,4,720612,6941
tripura,2023,1,763089,85348
tripura,2023,1,737349,38354
tripura,2023,1,774599,23998
tripura,2023,1,748473,16859
tripura,2023,1,740490,13372
tripura,2023,1,791163,11561
tripura,2023,1,760020,10793
tripura,2023,1,785624,9758
tripura,2023,1,726279,8470
tripura,2023,1,786387,6891
tripura,2023,2,763714,84001
tripura,2023,2,723280,45003
tripura,2023,2,793208,30952
tripura,2023,2,792807,19881
tripura,2023,2,757235,17943
tripura,2023,2,750974,12392
tripura,2023,2,730400,11661
tripura,2023,2,788306,10076
tripura,2023,2,744427,8893
tripura,2023,2,720151,7190
tripura,2023,3,752371,94435
tripura,2023,3,786158,41174
tripura,2023,3,773656,26195
tripura,2023,3,741864,18969
tripura,2023,3,795385,17074
tripura,2023,3,730703,14852
tripura,2023,3,797304,12252
tripura,2023,3,777065,10492
tripura,2023,3,760327,9038
tripura,2023,3,753768,7882
tripura,2023,4,775753,112888
tripura,2023,4,782202,49997
tripura,2023,4,711599,36669
tripura,2023,4,772042,24314
tripura,2023,4,786837,19527
tripura,2023,4,717920,15789
tripura,2023,4,799250,13680
tripura,2023,4,782400,12105
tripura,2023,4,718391,11910
tripura,2023,4,769963,10816
uttar-pradesh,2018,1,299278,654151
uttar-pradesh,2018,1,289716,267666
uttar-pradesh,2018,1,211053,190892
uttar-pradesh,2018,1,287224,145134
uttar-pradesh,2018,1,239634,101446
uttar-pradesh,2018,1,250434,84287
uttar-pradesh,2018,1,224876,76700
uttar-pradesh,2018,1,244866,63375
uttar-pradesh,2018,1,244379,59159
uttar-pradesh,2018,1,241623,58247
uttar-pradesh,2018,2,238291,705634
uttar-pradesh,2018,2,212714,382643
uttar-pradesh,2018,2,245985,240497
uttar-pradesh,2018,2,269677,176197
uttar-pradesh,2018,2,263006,144861
uttar-pradesh,2018,2,260905,111330
uttar-pradesh,2018,2,246958,90355
uttar-pradesh,2018,2,270765,83758
uttar-pradesh,2018,2,271495,70533
uttar-pradesh,2018,2,245062,70396
uttar-pradesh,2018,3,269254,839551
uttar-pradesh,2018,3,242748,395239
uttar-pradesh,2018,3,225498,262648
uttar-pradesh,2018,3,241546,180920
uttar-pradesh,2018,3,233126,149551
uttar-pradesh,2018,3,295367,118799
uttar-pradesh,2018,3,225457,97626
uttar-pradesh,2018,3,263808,96518
uttar-pradesh,2018,3,242133,87919
uttar-pradesh,2018,3,230829,68821
uttar-pradesh,2018,4,215767,914940
uttar-pradesh,2018,4,269828,482888
uttar-pradesh,2018,4,225942,323159
uttar-pradesh,2018,4,242215,208996
uttar-pradesh,2018,4,293517,156668
uttar-pradesh,2018,4,298434,142457
uttar-pradesh,2018,4,263170,126867
uttar-pradesh,2018,4,263517,103971
uttar-pradesh,2018,4,234984,93596
uttar-pradesh,2018,4,216958,91460
uttar-pradesh,2019,1,270175,933637
uttar-pradesh,2019,1,212586,439361
uttar-pradesh,2019,1,238866,269315
uttar-pradesh,2019,1,210699,188574
uttar-pradesh,2019,1,264116,170032
uttar-pradesh,2019,1,284173,119921
uttar-pradesh,2019,1,297873,101767
uttar-pradesh,2019,1,245853,88979
uttar-pradesh,2019,1,280072,81865
uttar-pradesh,2019,1,231818,81003
uttar-pradesh,2019,2,222389,1074627
uttar-pradesh,2019,2,273008,444357
uttar-pradesh,2019,2,221855,280014
uttar-pradesh,2019,2,291593,220047
uttar-pradesh,2019,2,235358,197305
uttar-pradesh,2019,2,262956,145946
uttar-pradesh,2019,2,254755,124134
uttar-pradesh,2019,2,276134,110266
uttar-pradesh,2019,2,251975,101713
uttar-pradesh,2019,2,245792,80801
uttar-pradesh,2019,3,287955,1147245
uttar-pradesh,2019,3,227323,531483
uttar-pradesh,2019,3,247967,338442
uttar-pradesh,2019,3,261368,230388
uttar-pradesh,2019,3,257356,207728
uttar-pradesh,2019,3,222074,151526
uttar-pradesh,2019,3,265192,145730
uttar-pradesh,2019,3,238903,118160
uttar-pradesh,2019,3,228097,99426
uttar-pradesh,2019,3,222585,96396
uttar-pradesh,2019,4,280763,1225418
uttar-pradesh,2019,4,257659,595352
uttar-pradesh,2019,4,267694,393291
uttar-pradesh,2019,4,286060,255041
uttar-pradesh,2019,4,236044,208660
uttar-pradesh,2019,4,223332,198651
uttar-pradesh,2019,4,234375,169933
uttar-pradesh,2019,4,287863,130390
uttar-pradesh,2019,4,234071,119850
uttar-pradesh,2019,4,233947,99114
uttar-pradesh,2020,1,275909,1172659
uttar-pradesh,2020,1,229593,547278
uttar-pradesh,2020,1,214151,363288
uttar-pradesh,2020,1,225088,262641
uttar-pradesh,2020,1,239661,191978
uttar-pradesh,2020,1,221637,171782
uttar-pradesh,2020,1,210489,134982
uttar-pradesh,2020,1,282158,132681
uttar-pradesh,2020,1,293586,102553
uttar-pradesh,2020,1,210156,99026
uttar-pradesh,2020,2,289575,1059323
uttar-pradesh,2020,2,259807,456830
uttar-pradesh,2020,2,212347,311740
uttar-pradesh,2020,2,253800,241994
uttar-pradesh,2020,2,291426,191564
uttar-pradesh,2020,2,238220,145867
uttar-pradesh,2020,2,262825,139887
uttar-pradesh,2020,2,282886,115813
uttar-pradesh,2020,2,286886,97224
uttar-pradesh,2020,2,235345,95268
uttar-pradesh,2020,3,288712,1377056
uttar-pradesh,2020,3,218221,698881
uttar-pradesh,2020,3,252627,424488
uttar-pradesh,2020,3,268131,348271
uttar-pradesh,2020,3,255657,251070
uttar-pradesh,2020,3,294947,228183
uttar-pradesh,2020,3,281155,198586
uttar-pradesh,2020,3,242106,169867
uttar-pradesh,2020,3,242445,132532
uttar-pradesh,2020,3,246026,125008
uttar-pradesh,2020,4,239487,1538764
uttar-pradesh,2020,4,248548,792883
uttar-pradesh,2020,4,268428,500976
uttar-pradesh,2020,4,247371,342366
uttar-pradesh,2020,4,286740,265066
uttar-pradesh,2020,4,218833,215323
uttar-pradesh,2020,4,277391,196299
uttar-pradesh,2020,4,257538,168041
uttar-pradesh,2020,4,219805,151975
uttar-pradesh,2020,4,261581,128692
uttar-pradesh,2021,1,281803,1240118
uttar-pradesh,2021,1,248854,583345
uttar-pradesh,2021,1,222629,399517
uttar-pradesh,2021,1,219252,262116
uttar-pradesh,2021,1,233299,221722
uttar-pradesh,2021,1,223331,164462
uttar-pradesh,2021,1,288563,146391
uttar-pradesh,2021,1,260320,140653
uttar-pradesh,2021,1,243156,125986
uttar-pradesh,2021,1,246729,101737
uttar-pradesh,2021,2,270351,1117494
uttar-pradesh,2021,2,268700,551660
uttar-pradesh,2021,2,289162,359604
uttar-pradesh,2021,2,254734,245394
uttar-pradesh,2021,2,228953,206078
uttar-pradesh,2021,2,282460,179300
uttar-pradesh,2021,2,288860,164564
uttar-pradesh,2021,2,216382,127459
uttar-pradesh,2021,2,221179,124489
uttar-pradesh,2021,2,282214,106629
uttar-pradesh,2021,3,259261,1452545
uttar-pradesh,2021,3,295912,773248
uttar-pradesh,2021,3,244034,462302
uttar-pradesh,2021,3,214350,351598
uttar-pradesh,2021,3,251103,298988
uttar-pradesh,2021,3,259676,215725
uttar-pradesh,2021,3,281971,205092
uttar-pradesh,2021,3,257484,170804
uttar-pradesh,2021,3,232818,146317
uttar-pradesh,2021,3,249985,140633
uttar-pradesh,2021,4,219061,1791539
uttar-pradesh,2021,4,271788,804267
uttar-pradesh,2021,4,214859,544796
uttar-pradesh,2021,4,243912,424723
uttar-pradesh,2021,4,214683,341209
uttar-pradesh,2021,4,280440,252952
uttar-pradesh,2021,4,224971,231071
uttar-pradesh,2021,4,255411,201024
uttar-pradesh,2021,4,214939,190046
uttar-pradesh,2021,4,225677,151830
uttar-pradesh,2022,1,259266,1418309
uttar-pradesh,2022,1,275166,715536
uttar-pradesh,2022,1,260259,450564
uttar-pradesh,2022,1,235846,313721
uttar-pradesh,2022,1,211416,270216
uttar-pradesh,2022,1,217257,221812
uttar-pradesh,2022,1,243613,196324
uttar-pradesh,2022,1,278761,163294
uttar-pradesh,2022,1,272611,136051
uttar-pradesh,2022,1,262785,116520
uttar-pradesh,2022,2,235704,1367671
uttar-pradesh,2022,2,223311,675586
uttar-pradesh,2022,2,217610,469494
uttar-pradesh,2022,2,288729,367057
uttar-pradesh,2022,2,292461,274288
uttar-pradesh,2022,2,219646,214717
uttar-pradesh,2022,2,215574,199506
uttar-pradesh,2022,2,244782,175589
uttar-pradesh,2022,2,214010,162678
uttar-pradesh,2022,2,297150,141318
uttar-pradesh,2022,3,299103,1684765
uttar-pradesh,2022,3,269696,758867
uttar-pradesh,2022,3,225537,523791
uttar-pradesh,2022,3,256546,339164
uttar-pradesh,2022,3,253216,305555
uttar-pradesh,2022,3,214346,257253
uttar-pradesh,2022,3,232497,191682
uttar-pradesh,2022,3,214077,187928
uttar-pradesh,2022,3,297462,146724
uttar-pradesh,2022,3,220163,128932
uttar-pradesh,2022,4,234696,1624011
uttar-pradesh,2022,4,213531,740983
uttar-pradesh,2022,4,263477,506150
uttar-pradesh,2022,4,258573,336984
uttar-pradesh,2022,4,296276,308219
uttar-pradesh,2022,4,252341,227795
uttar-pradesh,2022,4,213967,198618
uttar-pradesh,2022,4,228277,189181
uttar-pradesh,2022,4,296070,154025
uttar-pradesh,2022,4,231981,130676
uttar-pradesh,2023,1,297236,1268655
uttar-pradesh,2023,1,282156,641180
uttar-pradesh,2023,1,273967,452655
uttar-pradesh,2023,1,294641,340488
uttar-pradesh,2023,1,289152,230156
uttar-pradesh,2023,1,257715,186995
uttar-pradesh,2023,1,211097,182146
uttar-pradesh,2023,1,273887,162227
uttar-pradesh,2023,1,265597,122980
uttar-pradesh,2023,1,269210,117356
uttar-pradesh,2023,2,237865,1579040
uttar-pradesh,2023,2,279280,868796
uttar-pradesh,2023,2,219871,571002
uttar-pradesh,2023,2,290267,373004
uttar-pradesh,2023,2,232706,331465
uttar-pradesh,2023,2,234346,267815
uttar-pradesh,2023,2,271033,215773
uttar-pradesh,2023,2,265563,178203
uttar-pradesh,2023,2,238120,160823
uttar-pradesh,2023,2,236644,143429
uttar-pradesh,2023,3,269242,1657758
uttar-pradesh,2023,3,286892,932191
uttar-pradesh,2023,3,289004,613774
uttar-pradesh,2023,3,253520,432324
uttar-pradesh,2023,3,295554,310286
uttar-pradesh,2023,3,231678,303681
uttar-pradesh,2023,3,225188,240287
uttar-pradesh,2023,3,210493,187841
uttar-pradesh,2023,3,228393,169638
uttar-pradesh,2023,3,228490,158601
uttar-pradesh,2023,4,284865,1786180
uttar-pradesh,2023,4,292765,848581
uttar-pradesh,2023,4,246345,572834
uttar-pradesh,2023,4,263023,412884
uttar-pradesh,2023,4,213616,313860
uttar-pradesh,2023,4,236467,231786
uttar-pradesh,2023,4,211355,223023
uttar-pradesh,2023,4,274442,204157
uttar-pradesh,2023,4,249117,161443
uttar-pradesh,2023,4,298521,158448
uttarakhand,2018,1,241920,84598
uttarakhand,2018,1,264329,42194
uttarakhand,2018,1,235616,31325
uttarakhand,2018,1,260004,21488
uttarakhand,2018,1,293359,17803
uttarakhand,2018,1,283992,13073
uttarakhand,2018,1,247495,12733
uttarakhand,2018,1,229456,11319
uttarakhand,2018,1,291559,9438
uttarakhand,2018,1,220751,8957
uttarakhand,2018,2,232714,132596
uttarakhand,2018,2,250893,60764
uttarakhand,2018,2,276732,39972
uttarakhand,2018,2,286330,26599
uttarakhand,2018,2,262949,22482
uttarakhand,2018,2,245709,20559
uttarakhand,2018,2,276149,15311
uttarakhand,2018,2,225121,13459
uttarakhand,2018,2,288978,11869
uttarakhand,2018,2,245972,9944
uttarakhand,2018,3,212241,130690
uttarakhand,2018,3,295827,73031
uttarakhand,2018,3,257421,42835
uttarakhand,2018,3,293867,30589
uttarakhand,2018,3,214830,24388
uttarakhand,2018,3,267532,22715
uttarakhand,2018,3,210223,19855
uttarakhand,2018,3,232630,14833
uttarakhand,2018,3,265083,13142
uttarakhand,2018,3,273097,12947
uttarakhand,2018,4,254666,170246
uttarakhand,2018,4,243171,85714
uttarakhand,2018,4,236593,55504
uttarakhand,2018,4,239392,38954
uttarakhand,2018,4,282649,32354
uttarakhand,2018,4,230731,27733
uttarakhand,2018,4,279204,20694
