state,year,quarter,category,txn_count,txn_amount
uttar-pradesh,2018,2,Peer-to-peer payments,2954403,4874765621.68
uttar-pradesh,2018,2,Merchant payments,1827543,1169627941.51
uttar-pradesh,2018,2,Financial Services,192587,471838461.09
uttar-pradesh,2018,2,Others,404963,332069972.85
uttar-pradesh,2018,3,Recharge & bill payments,5541931,1440902215.47
uttar-pradesh,2018,3,Peer-to-peer payments,3446074,5686022308.26
uttar-pradesh,2018,3,Merchant payments,2216667,1418667258.56
uttar-pradesh,2018,3,Financial Services,232242,568993670.88
uttar-pradesh,2018,3,Others,469366,384880879.29
uttar-pradesh,2018,4,Recharge & bill payments,6508888,1692311126.04
uttar-pradesh,2018,4,Peer-to-peer payments,4053196,6687774989.26
uttar-pradesh,2018,4,Merchant payments,2855143,1827291655.93
uttar-pradesh,2018,4,Financial Services,287056,703288784.15
uttar-pradesh,2018,4,Others,549243,450379360.2
uttar-pradesh,2019,1,Recharge & bill payments,5585746,1452294115.9
uttar-pradesh,2019,1,Peer-to-peer payments,3560431,5874712732.03
uttar-pradesh,2019,1,Merchant payments,2515989,1610233299.8
uttar-pradesh,2019,1,Financial Services,240105,588258630.41
uttar-pradesh,2019,1,Others,491372,402925502.12
uttar-pradesh,2019,2,Recharge & bill payments,5932656,1542490632.39
uttar-pradesh,2019,2,Peer-to-peer payments,3892908,6423298623.23
uttar-pradesh,2019,2,Merchant payments,2816163,1802344440.1
uttar-pradesh,2019,2,Financial Services,266517,652968623.2
uttar-pradesh,2019,2,Others,518804,425419926.18
uttar-pradesh,2019,3,Recharge & bill payments,6710806,1744809721.3
uttar-pradesh,2019,3,Peer-to-peer payments,4216981,6958019586.52
uttar-pradesh,2019,3,Merchant payments,3209413,2054024546.45
uttar-pradesh,2019,3,Financial Services,296981,727605002.11
uttar-pradesh,2019,3,Others,598614,490864092.32
uttar-pradesh,2019,4,Recharge & bill payments,7627996,1983278994.17
uttar-pradesh,2019,4,Peer-to-peer payments,5109146,8430092463.37
uttar-pradesh,2019,4,Merchant payments,3882756,2484964201.81
uttar-pradesh,2019,4,Financial Services,364613,893303022.62
uttar-pradesh,2019,4,Others,700008,574006991.13
uttar-pradesh,2020,1,Recharge & bill payments,6483134,1685614889.62
uttar-pradesh,2020,1,Peer-to-peer payments,4302786,7099598059.96
uttar-pradesh,2020,1,Merchant payments,3608810,2309638428.79
uttar-pradesh,2020,1,Financial Services,322879,791055317.47
uttar-pradesh,2020,1,Others,604356,495571966.86
uttar-pradesh,2020,2,Recharge & bill payments,6576579,1709910559.61
uttar-pradesh,2020,2,Peer-to-peer payments,4554237,7514491261.47
uttar-pradesh,2020,2,Merchant payments,3728108,2385989170.96
uttar-pradesh,2020,2,Financial Services,330425,809541509.59
uttar-pradesh,2020,2,Others,624518,512105571.71
uttar-pradesh,2020,3,Recharge & bill payments,7883431,2049692271.18
uttar-pradesh,2020,3,Peer-to-peer payments,5190113,8563687159.13
uttar-pradesh,2020,3,Merchant payments,4678456,2994212225.78
uttar-pradesh,2020,3,Financial Services,392688,962087987.17
uttar-pradesh,2020,3,Others,757499,621149912.01
uttar-pradesh,2020,4,Recharge & bill payments,8400949,2184246995.87
uttar-pradesh,2020,4,Peer-to-peer payments,5933460,9790210561.72
uttar-pradesh,2020,4,Merchant payments,5341077,3418289816.79
uttar-pradesh,2020,4,Financial Services,422312,1034664987.93
uttar-pradesh,2020,4,Others,841965,690411537.01
uttar-pradesh,2021,1,Recharge & bill payments,7119255,1851006403.51
uttar-pradesh,2021,1,Peer-to-peer payments,5097774,8411328261.18
uttar-pradesh,2021,1,Merchant payments,4543934,2908118274.99
uttar-pradesh,2021,1,Financial Services,363676,891006582.7
uttar-pradesh,2021,1,Others,703903,577200754.37
uttar-pradesh,2021,2,Recharge & bill payments,6925011,1800502974.9
uttar-pradesh,2021,2,Peer-to-peer payments,5216287,8606874960.5
uttar-pradesh,2021,2,Merchant payments,4828443,3090204135.08
uttar-pradesh,2021,2,Financial Services,390175,955929959.67
uttar-pradesh,2021,2,Others,718756,589380197.68
uttar-pradesh,2021,3,Recharge & bill payments,7950075,2067019749.94
uttar-pradesh,2021,3,Peer-to-peer payments,5814479,9593891769.69
uttar-pradesh,2021,3,Merchant payments,5700597,3648382560.12
uttar-pradesh,2021,3,Financial Services,447456,1096269229.36
uttar-pradesh,2021,3,Others,832191,682396663.65
uttar-pradesh,2021,4,Recharge & bill payments,8776759,2281957346.19
uttar-pradesh,2021,4,Peer-to-peer payments,6565267,10832692171.28
uttar-pradesh,2021,4,Merchant payments,6733394,4309372749.06
uttar-pradesh,2021,4,Financial Services,513734,1258648357.84
uttar-pradesh,2021,4,Others,950973,779798156.16
uttar-pradesh,2022,1,Recharge & bill payments,6788705,1765063463.08
uttar-pradesh,2022,1,Peer-to-peer payments,5262964,8683890857.11
uttar-pradesh,2022,1,Merchant payments,5541618,3546635629.24
uttar-pradesh,2022,1,Financial Services,417449,1022750452.75
uttar-pradesh,2022,1,Others,760872,623915859.7
uttar-pradesh,2022,2,Recharge & bill payments,7740381,2012499139.95
uttar-pradesh,2022,2,Peer-to-peer payments,5987543,9879446696.54
uttar-pradesh,2022,2,Merchant payments,6411632,4103444999.04
uttar-pradesh,2022,2,Financial Services,460962,1129358959.53
uttar-pradesh,2022,2,Others,893173,732402370.69
uttar-pradesh,2022,3,Recharge & bill payments,7944439,2065554219.88
uttar-pradesh,2022,3,Peer-to-peer payments,6552515,10811651351.71
uttar-pradesh,2022,3,Merchant payments,6858188,4389240429.88
uttar-pradesh,2022,3,Financial Services,515264,1262398752.72
uttar-pradesh,2022,3,Others,965332,791572896.71
uttar-pradesh,2022,4,Recharge & bill payments,7935232,2063160398.52
uttar-pradesh,2022,4,Peer-to-peer payments,6700336,11055555304.49
uttar-pradesh,2022,4,Merchant payments,7546802,4829953519.66
uttar-pradesh,2022,4,Financial Services,529267,1296705027.97
uttar-pradesh,2022,4,Others,962722,789432302.61
uttar-pradesh,2023,1,Recharge & bill payments,6708792,1744286157.89
uttar-pradesh,2023,1,Peer-to-peer payments,5643747,9312183407.38
uttar-pradesh,2023,1,Merchant payments,6167470,3947180939.39
uttar-pradesh,2023,1,Financial Services,447462,1096282208.66
uttar-pradesh,2023,1,Others,840960,689587624.39
uttar-pradesh,2023,2,Recharge & bill payments,7582567,1971467563.52
uttar-pradesh,2023,2,Peer-to-peer payments,6713925,11077976646.81
uttar-pradesh,2023,2,Merchant payments,7812319,4999884210.1
uttar-pradesh,2023,2,Financial Services,536894,1315391492.35
uttar-pradesh,2023,2,Others,978538,802401894.99
uttar-pradesh,2023,3,Recharge & bill payments,7808714,2030265828.89
uttar-pradesh,2023,3,Peer-to-peer payments,7012299,11570293671.61
uttar-pradesh,2023,3,Merchant payments,8669460,5548455000.81
uttar-pradesh,2023,3,Financial Services,570607,1397988735.54
uttar-pradesh,2023,3,Others,1047209,858711883.09
uttar-pradesh,2023,4,Recharge & bill payments,8237188,2141669088.0
uttar-pradesh,2023,4,Peer-to-peer payments,7608669,12554304617.64
uttar-pradesh,2023,4,Merchant payments,8880333,5683413699.4
uttar-pradesh,2023,4,Financial Services,584522,1432080826.41
uttar-pradesh,2023,4,Others,1078485,884358134.72
uttarakhand,2018,1,Recharge & bill payments,722379,187818687.9
uttarakhand,2018,1,Peer-to-peer payments,412724,680995242.1
uttarakhand,2018,1,Merchant payments,250613,160392897.73
uttarakhand,2018,1,Financial Services,29275,71724091.18
uttarakhand,2018,1,Others,56602,46414181.16
uttarakhand,2018,2,Recharge & bill payments,854266,222109393.2
uttarakhand,2018,2,Peer-to-peer payments,525272,866699543.53
uttarakhand,2018,2,Merchant payments,331985,212470456.01
uttarakhand,2018,2,Financial Services,36728,89985676.55
uttarakhand,2018,2,Others,71758,58841918.82
uttarakhand,2018,3,Recharge & bill payments,961030,249867898.86
uttarakhand,2018,3,Peer-to-peer payments,572916,945311783.58
uttarakhand,2018,3,Merchant payments,386654,247458794.44
uttarakhand,2018,3,Financial Services,39336,96373917.75
uttarakhand,2018,3,Others,79851,65477983.36
uttarakhand,2018,4,Recharge & bill payments,1122775,291921677.03
uttarakhand,2018,4,Peer-to-peer payments,720615,1189016006.78
uttarakhand,2018,4,Merchant payments,475516,304330765.57
uttarakhand,2018,4,Financial Services,47821,117162581.71
uttarakhand,2018,4,Others,95826,78577690.53
uttarakhand,2019,1,Recharge & bill payments,935491,243227758.38
uttarakhand,2019,1,Peer-to-peer payments,600705,991164812.3
uttarakhand,2019,1,Merchant payments,398101,254785111.84
uttarakhand,2019,1,Financial Services,41252,101067608.0
uttarakhand,2019,1,Others,80758,66222273.62
uttarakhand,2019,2,Recharge & bill payments,1078757,280476986.72
uttarakhand,2019,2,Peer-to-peer payments,670331,1106047596.13
uttarakhand,2019,2,Merchant payments,506287,324023706.26
uttarakhand,2019,2,Financial Services,47503,116384208.38
uttarakhand,2019,2,Others,92314,75697897.42
uttarakhand,2019,3,Recharge & bill payments,1226285,318834187.28
uttarakhand,2019,3,Peer-to-peer payments,812403,1340465350.21
uttarakhand,2019,3,Merchant payments,594779,380658749.02
uttarakhand,2019,3,Financial Services,55430,135804965.72
uttarakhand,2019,3,Others,111402,91350368.63
uttarakhand,2019,4,Recharge & bill payments,1398033,363488799.23
uttarakhand,2019,4,Peer-to-peer payments,908420,1498893811.19
uttarakhand,2019,4,Merchant payments,707076,452529241.72
uttarakhand,2019,4,Financial Services,64359,157680726.13
uttarakhand,2019,4,Others,129815,106448827.85
uttarakhand,2020,1,Recharge & bill payments,1110457,288718915.52
uttarakhand,2020,1,Peer-to-peer payments,768875,1268644198.01
uttarakhand,2020,1,Merchant payments,608741,389594291.55
uttarakhand,2020,1,Financial Services,52796,129350537.36
uttarakhand,2020,1,Others,104402,85610070.53
uttarakhand,2020,2,Recharge & bill payments,1145758,297897221.11
uttarakhand,2020,2,Peer-to-peer payments,784282,1294066488.48
uttarakhand,2020,2,Merchant payments,671015,429450215.11
uttarakhand,2020,2,Financial Services,57362,140538359.45
uttarakhand,2020,2,Others,111237,91214416.58
uttarakhand,2020,3,Recharge & bill payments,1281830,333275983.9
uttarakhand,2020,3,Peer-to-peer payments,908653,1499278722.76
uttarakhand,2020,3,Merchant payments,737963,472296585.91
uttarakhand,2020,3,Financial Services,63389,155304244.68
uttarakhand,2020,3,Others,121081,99287077.28
uttarakhand,2020,4,Recharge & bill payments,1405890,365531456.05
uttarakhand,2020,4,Peer-to-peer payments,1019259,1681777821.75
uttarakhand,2020,4,Merchant payments,895321,573006065.12
uttarakhand,2020,4,Financial Services,75623,185276704.27
uttarakhand,2020,4,Others,143154,117386883.97
uttarakhand,2021,1,Recharge & bill payments,1205375,313397509.13
uttarakhand,2021,1,Peer-to-peer payments,916469,1512174541.78
uttarakhand,2021,1,Merchant payments,820449,525087710.49
uttarakhand,2021,1,Financial Services,64817,158803740.86
uttarakhand,2021,1,Others,127059,104188720.34
uttarakhand,2021,2,Recharge & bill payments,1248011,324482911.66
uttarakhand,2021,2,Peer-to-peer payments,937138,1546279153.82
uttarakhand,2021,2,Merchant payments,838505,536643478.98
uttarakhand,2021,2,Financial Services,67429,165203028.0
uttarakhand,2021,2,Others,127776,104776429.47
uttarakhand,2021,3,Recharge & bill payments,1303850,339001206.85
uttarakhand,2021,3,Peer-to-peer payments,996778,1644685317.17
uttarakhand,2021,3,Merchant payments,953007,609924567.59
uttarakhand,2021,3,Financial Services,73364,179742682.63
uttarakhand,2021,3,Others,144080,118146044.18
uttarakhand,2021,4,Recharge & bill payments,1495529,388837624.3
uttarakhand,2021,4,Peer-to-peer payments,1173135,1935673073.74
uttarakhand,2021,4,Merchant payments,1149875,735920388.06
uttarakhand,2021,4,Financial Services,85658,209864174.2
uttarakhand,2021,4,Others,167704,137517533.39
uttarakhand,2022,1,Recharge & bill payments,1210997,314859221.44
uttarakhand,2022,1,Peer-to-peer payments,980905,1618494378.29
uttarakhand,2022,1,Merchant payments,990898,634174876.84
uttarakhand,2022,1,Financial Services,72318,177180771.07
uttarakhand,2022,1,Others,137211,112513813.14
uttarakhand,2022,2,Recharge & bill payments,1341142,348697004.03
uttarakhand,2022,2,Peer-to-peer payments,1104700,1822755832.69
uttarakhand,2022,2,Merchant payments,1095623,701198833.7
uttarakhand,2022,2,Financial Services,84746,207627724.11
uttarakhand,2022,2,Others,156949,128698306.92
uttarakhand,2022,3,Recharge & bill payments,1341354,348752246.27
uttarakhand,2022,3,Peer-to-peer payments,1095595,1807732035.83
uttarakhand,2022,3,Merchant payments,1170260,748966443.47
uttarakhand,2022,3,Financial Services,83888,205525944.79
uttarakhand,2022,3,Others,157064,128793096.16
uttarakhand,2022,4,Recharge & bill payments,1449624,376902250.78
uttarakhand,2022,4,Peer-to-peer payments,1250166,2062774831.51
uttarakhand,2022,4,Merchant payments,1337596,856061956.53
uttarakhand,2022,4,Financial Services,93349,228706519.09
uttarakhand,2022,4,Others,180720,148190800.68
uttarakhand,2023,1,Recharge & bill payments,1181300,307138207.71
uttarakhand,2023,1,Peer-to-peer payments,995357,1642339349.36
uttarakhand,2023,1,Merchant payments,1132269,724652656.66
uttarakhand,2023,1,Financial Services,81832,200488658.48
uttarakhand,2023,1,Others,150725,123595252.96
uttarakhand,2023,2,Recharge & bill payments,1267022,329425893.79
uttarakhand,2023,2,Peer-to-peer payments,1072999,1770448809.75
uttarakhand,2023,2,Merchant payments,1268211,811655602.2
uttarakhand,2023,2,Financial Services,86377,211624350.01
uttarakhand,2023,2,Others,159085,130449732.11
uttarakhand,2023,3,Recharge & bill payments,1333880,346808844.05
uttarakhand,2023,3,Peer-to-peer payments,1195197,1972075633.7
uttarakhand,2023,3,Merchant payments,1455218,931339985.56
uttarakhand,2023,3,Financial Services,97174,238077021.69
uttarakhand,2023,3,Others,177087,145212136.02
uttarakhand,2023,4,Recharge & bill payments,1564393,406742210.73
uttarakhand,2023,4,Peer-to-peer payments,1379094,2275506204.29
uttarakhand,2023,4,Merchant payments,1693404,1083778568.98
uttarakhand,2023,4,Financial Services,111978,274348190.5
uttarakhand,2023,4,Others,209823,172055406.13
west-bengal,2018,1,Recharge & bill payments,2332561,606465980.38
west-bengal,2018,1,Peer-to-peer payments,1325209,2186595123.77
west-bengal,2018,1,Merchant payments,815398,521855189.75
west-bengal,2018,1,Financial Services,90359,221380103.73
west-bengal,2018,1,Others,186288,152756192.03
west-bengal,2018,2,Recharge & bill payments,2888237,750941647.98
west-bengal,2018,2,Peer-to-peer payments,1745612,2880260904.08
west-bengal,2018,2,Merchant payments,1121626,717841262.46
west-bengal,2018,2,Financial Services,120245,294600881.71
west-bengal,2018,2,Others,228618,187466863.93
west-bengal,2018,3,Recharge & bill payments,3042892,791152142.98
west-bengal,2018,3,Peer-to-peer payments,1943233,3206335791.33
west-bengal,2018,3,Merchant payments,1241490,794554102.57
west-bengal,2018,3,Financial Services,129347,316901794.22
west-bengal,2018,3,Others,260526,213631874.2
west-bengal,2018,4,Recharge & bill payments,3686173,958405076.9
west-bengal,2018,4,Peer-to-peer payments,2267962,3742137675.59
west-bengal,2018,4,Merchant payments,1477763,945768782.92
west-bengal,2018,4,Financial Services,157279,385334946.4
west-bengal,2018,4,Others,295161,242032740.84
west-bengal,2019,1,Recharge & bill payments,3268227,849739202.23
west-bengal,2019,1,Peer-to-peer payments,2035571,3358692698.54
west-bengal,2019,1,Merchant payments,1429686,914999283.53
west-bengal,2019,1,Financial Services,142080,348098447.36
west-bengal,2019,1,Others,285348,233985548.65
west-bengal,2019,2,Recharge & bill payments,3371902,876694718.37
west-bengal,2019,2,Peer-to-peer payments,2232573,3683745670.98
west-bengal,2019,2,Merchant payments,1556909,996422325.93
west-bengal,2019,2,Financial Services,152100,372646352.07
west-bengal,2019,2,Others,306013,250931011.99
west-bengal,2019,3,Recharge & bill payments,4111695,1069040892.15
west-bengal,2019,3,Peer-to-peer payments,2611959,4309733234.71
west-bengal,2019,3,Merchant payments,1993548,1275871107.18
west-bengal,2019,3,Financial Services,179138,438888980.12
west-bengal,2019,3,Others,353838,290147522.91
west-bengal,2019,4,Recharge & bill payments,4409717,1146526442.42
west-bengal,2019,4,Peer-to-peer payments,2817149,4648296556.23
west-bengal,2019,4,Merchant payments,2271099,1453503453.36
west-bengal,2019,4,Financial Services,202548,496243699.28
west-bengal,2019,4,Others,402592,330125585.55
west-bengal,2020,1,Recharge & bill payments,3691761,959857934.95
west-bengal,2020,1,Peer-to-peer payments,2496519,4119256752.71
west-bengal,2020,1,Merchant payments,1919614,1228553506.98
west-bengal,2020,1,Financial Services,176309,431957219.41
west-bengal,2020,1,Others,342394,280763858.07
west-bengal,2020,2,Recharge & bill payments,4087074,1062639242.19
west-bengal,2020,2,Peer-to-peer payments,2788821,4601555296.99
west-bengal,2020,2,Merchant payments,2353467,1506218964.8
