state,year,quarter,district,registered_users,app_opens
tamil-nadu,2023,4,Coimbatore,1151415,8560169
tamil-nadu,2023,4,Kancheepuram,710183,5279843
tamil-nadu,2023,4,Salem,484630,3602974
tamil-nadu,2023,4,Erode,370466,2754220
tamil-nadu,2023,4,Madurai,304598,2264528
tamil-nadu,2023,4,Tiruppur,277775,2065113
telangana,2018,1,Hyderabad,598995,4889042
telangana,2018,1,Rangareddy,274339,2239181
telangana,2018,1,Medchal Malkajgiri,173294,1414444
telangana,2018,1,Warangal Urban,140607,1147644
telangana,2018,1,Karimnagar,94233,769142
telangana,2018,1,Khammam,86575,706632
telangana,2018,2,Hyderabad,693570,6113855
telangana,2018,2,Rangareddy,317655,2800145
telangana,2018,2,Medchal Malkajgiri,200656,1768793
telangana,2018,2,Warangal Urban,162807,1435155
telangana,2018,2,Karimnagar,109112,961829
telangana,2018,2,Khammam,100244,883658
telangana,2018,3,Hyderabad,829006,5462644
telangana,2018,3,Rangareddy,379685,2501890
telangana,2018,3,Medchal Malkajgiri,239839,1580392
telangana,2018,3,Warangal Urban,194599,1282290
telangana,2018,3,Karimnagar,130419,859381
telangana,2018,3,Khammam,119819,789536
telangana,2018,4,Hyderabad,927951,8115907
telangana,2018,4,Rangareddy,425001,3717085
telangana,2018,4,Medchal Malkajgiri,268464,2348005
telangana,2018,4,Warangal Urban,217825,1905112
telangana,2018,4,Karimnagar,145984,1276791
telangana,2018,4,Khammam,134120,1173023
telangana,2019,1,Hyderabad,909145,6536446
telangana,2019,1,Rangareddy,416388,2993692
telangana,2019,1,Medchal Malkajgiri,263024,1891052
telangana,2019,1,Warangal Urban,213411,1534353
telangana,2019,1,Karimnagar,143026,1028311
telangana,2019,1,Khammam,131402,944737
telangana,2019,2,Hyderabad,893038,6649651
telangana,2019,2,Rangareddy,409011,3045540
telangana,2019,2,Medchal Malkajgiri,258364,1923804
telangana,2019,2,Warangal Urban,209630,1560926
telangana,2019,2,Karimnagar,140492,1046120
telangana,2019,2,Khammam,129074,961099
telangana,2019,3,Hyderabad,888044,8017999
telangana,2019,3,Rangareddy,406724,3672243
telangana,2019,3,Medchal Malkajgiri,256919,2319679
telangana,2019,3,Warangal Urban,208457,1882130
telangana,2019,3,Karimnagar,139706,1261388
telangana,2019,3,Khammam,128352,1158872
telangana,2019,4,Hyderabad,1282157,9134297
telangana,2019,4,Rangareddy,587228,4183507
telangana,2019,4,Medchal Malkajgiri,370939,2642634
telangana,2019,4,Warangal Urban,300971,2144168
telangana,2019,4,Karimnagar,201708,1437004
telangana,2019,4,Khammam,185315,1320215
telangana,2020,1,Hyderabad,1047680,9785394
telangana,2020,1,Rangareddy,479837,4481710
telangana,2020,1,Medchal Malkajgiri,303103,2831002
telangana,2020,1,Warangal Urban,245930,2297005
telangana,2020,1,Karimnagar,164820,1539434
telangana,2020,1,Khammam,151425,1414320
telangana,2020,2,Hyderabad,1120180,9290821
telangana,2020,2,Rangareddy,513042,4255195
telangana,2020,2,Medchal Malkajgiri,324078,2687918
telangana,2020,2,Warangal Urban,262949,2180910
telangana,2020,2,Karimnagar,176226,1461628
telangana,2020,2,Khammam,161903,1342837
telangana,2020,3,Hyderabad,1273666,11665640
telangana,2020,3,Rangareddy,583339,5342863
telangana,2020,3,Medchal Malkajgiri,368483,3374975
telangana,2020,3,Warangal Urban,298978,2738370
telangana,2020,3,Karimnagar,200372,1835234
telangana,2020,3,Khammam,184087,1686079
telangana,2020,4,Hyderabad,1409009,9885539
telangana,2020,4,Rangareddy,645326,4527576
telangana,2020,4,Medchal Malkajgiri,407639,2859975
telangana,2020,4,Warangal Urban,330748,2320513
telangana,2020,4,Karimnagar,221664,1555189
telangana,2020,4,Khammam,203649,1428794
telangana,2021,1,Hyderabad,1131332,9400310
telangana,2021,1,Rangareddy,518150,4305341
telangana,2021,1,Medchal Malkajgiri,327304,2719594
telangana,2021,1,Warangal Urban,265566,2206611
telangana,2021,1,Karimnagar,177980,1478853
telangana,2021,1,Khammam,163515,1358662
telangana,2021,2,Hyderabad,1250875,8229621
telangana,2021,2,Rangareddy,572900,3769166
telangana,2021,2,Medchal Malkajgiri,361889,2380903
telangana,2021,2,Warangal Urban,293628,1931806
telangana,2021,2,Karimnagar,196787,1294680
telangana,2021,2,Khammam,180793,1189458
telangana,2021,3,Hyderabad,1348928,10557320
telangana,2021,3,Rangareddy,617809,4835252
telangana,2021,3,Medchal Malkajgiri,390257,3054328
telangana,2021,3,Warangal Urban,316644,2478205
telangana,2021,3,Karimnagar,212212,1660873
telangana,2021,3,Khammam,194965,1525889
telangana,2021,4,Hyderabad,1760948,13648662
telangana,2021,4,Rangareddy,806514,6251086
telangana,2021,4,Medchal Malkajgiri,509458,3948681
telangana,2021,4,Warangal Urban,413361,3203861
telangana,2021,4,Karimnagar,277031,2147202
telangana,2021,4,Khammam,254516,1972693
telangana,2022,1,Hyderabad,1220634,8528143
telangana,2022,1,Rangareddy,559050,3905889
telangana,2022,1,Medchal Malkajgiri,353140,2467268
telangana,2022,1,Warangal Urban,286529,2001880
telangana,2022,1,Karimnagar,192029,1341644
telangana,2022,1,Khammam,176422,1232605
telangana,2022,2,Hyderabad,1349013,11051059
telangana,2022,2,Rangareddy,617847,5061384
telangana,2022,2,Medchal Malkajgiri,390281,3197171
telangana,2022,2,Warangal Urban,316664,2594105
telangana,2022,2,Karimnagar,212226,1738548
telangana,2022,2,Khammam,194978,1597251
telangana,2022,3,Hyderabad,1559369,12612482
telangana,2022,3,Rangareddy,714191,5776516
telangana,2022,3,Medchal Malkajgiri,451139,3648904
telangana,2022,3,Warangal Urban,366043,2960630
telangana,2022,3,Karimnagar,245319,1984190
telangana,2022,3,Khammam,225381,1822930
telangana,2022,4,Hyderabad,1634910,15282222
telangana,2022,4,Rangareddy,748788,6999257
telangana,2022,4,Medchal Malkajgiri,472994,4421285
telangana,2022,4,Warangal Urban,383775,3587320
telangana,2022,4,Karimnagar,257203,2404193
telangana,2022,4,Khammam,236299,2208798
telangana,2023,1,Hyderabad,1599426,11668300
telangana,2023,1,Rangareddy,732537,5344081
telangana,2023,1,Medchal Malkajgiri,462728,3375744
telangana,2023,1,Warangal Urban,375446,2738995
telangana,2023,1,Karimnagar,251621,1835652
telangana,2023,1,Khammam,231171,1686464
telangana,2023,2,Hyderabad,1622924,15008178
telangana,2023,2,Rangareddy,743299,6873744
telangana,2023,2,Medchal Malkajgiri,469526,4342001
telangana,2023,2,Warangal Urban,380962,3522991
telangana,2023,2,Karimnagar,255317,2361080
telangana,2023,2,Khammam,234567,2169189
telangana,2023,3,Hyderabad,1859600,13682255
telangana,2023,3,Rangareddy,851697,6266472
telangana,2023,3,Medchal Malkajgiri,537999,3958400
telangana,2023,3,Warangal Urban,436519,3211747
telangana,2023,3,Karimnagar,292551,2152487
telangana,2023,3,Khammam,268775,1977548
telangana,2023,4,Hyderabad,2133246,16833269
telangana,2023,4,Rangareddy,977027,7709636
telangana,2023,4,Medchal Malkajgiri,617167,4870016
telangana,2023,4,Warangal Urban,500754,3951410
telangana,2023,4,Karimnagar,335601,2648203
telangana,2023,4,Khammam,308326,2432976
tripura,2018,1,Tripura District 1,38255,313105
tripura,2018,1,Tripura District 2,16103,131796
tripura,2018,1,Tripura District 3,9752,79823
tripura,2018,1,Tripura District 4,7657,62672
tripura,2018,1,Tripura District 5,5310,43462
tripura,2018,2,Tripura District 1,52085,373771
tripura,2018,2,Tripura District 2,21924,157333
tripura,2018,2,Tripura District 3,13278,95289
tripura,2018,2,Tripura District 4,10425,74815
tripura,2018,2,Tripura District 5,7230,51883
tripura,2018,3,Tripura District 1,49080,463612
tripura,2018,3,Tripura District 2,20659,195150
tripura,2018,3,Tripura District 3,12512,118193
tripura,2018,3,Tripura District 4,9824,92798
tripura,2018,3,Tripura District 5,6812,64354
tripura,2018,4,Tripura District 1,65906,485894
tripura,2018,4,Tripura District 2,27742,204530
tripura,2018,4,Tripura District 3,16802,123874
tripura,2018,4,Tripura District 4,13191,97258
tripura,2018,4,Tripura District 5,9148,67447
tripura,2019,1,Tripura District 1,57952,452769
tripura,2019,1,Tripura District 2,24394,190586
tripura,2019,1,Tripura District 3,14774,115429
tripura,2019,1,Tripura District 4,11599,90627
tripura,2019,1,Tripura District 5,8044,62849
tripura,2019,2,Tripura District 1,68143,459516
tripura,2019,2,Tripura District 2,28683,193426
tripura,2019,2,Tripura District 3,17372,117149
tripura,2019,2,Tripura District 4,13639,91978
tripura,2019,2,Tripura District 5,9458,63785
tripura,2019,3,Tripura District 1,77819,639479
tripura,2019,3,Tripura District 2,32756,269179
tripura,2019,3,Tripura District 3,19839,163029
tripura,2019,3,Tripura District 4,15576,128000
tripura,2019,3,Tripura District 5,10802,88766
tripura,2019,4,Tripura District 1,78781,676655
tripura,2019,4,Tripura District 2,33161,284828
tripura,2019,4,Tripura District 3,20084,172507
tripura,2019,4,Tripura District 4,15769,135441
tripura,2019,4,Tripura District 5,10935,93926
tripura,2020,1,Tripura District 1,64428,437462
tripura,2020,1,Tripura District 2,27120,184143
tripura,2020,1,Tripura District 3,16425,111527
tripura,2020,1,Tripura District 4,12896,87563
tripura,2020,1,Tripura District 5,8943,60724
tripura,2020,2,Tripura District 1,83441,677588
tripura,2020,2,Tripura District 2,35123,285220
tripura,2020,2,Tripura District 3,21272,172745
tripura,2020,2,Tripura District 4,16702,135628
tripura,2020,2,Tripura District 5,11582,94056
tripura,2020,3,Tripura District 1,91087,685436
tripura,2020,3,Tripura District 2,38342,288524
tripura,2020,3,Tripura District 3,23222,174745
tripura,2020,3,Tripura District 4,18232,137199
tripura,2020,3,Tripura District 5,12643,95145
tripura,2020,4,Tripura District 1,106484,861546
tripura,2020,4,Tripura District 2,44823,362655
tripura,2020,4,Tripura District 3,27147,219643
tripura,2020,4,Tripura District 4,21314,172450
tripura,2020,4,Tripura District 5,14781,119591
tripura,2021,1,Tripura District 1,81332,610240
tripura,2021,1,Tripura District 2,34235,256871
tripura,2021,1,Tripura District 3,20735,155575
tripura,2021,1,Tripura District 4,16279,122147
tripura,2021,1,Tripura District 5,11289,84707
tripura,2021,2,Tripura District 1,82015,694849
tripura,2021,2,Tripura District 2,34523,292486
tripura,2021,2,Tripura District 3,20909,177145
tripura,2021,2,Tripura District 4,16416,139083
tripura,2021,2,Tripura District 5,11384,96452
tripura,2021,3,Tripura District 1,104560,777323
tripura,2021,3,Tripura District 2,44013,327202
tripura,2021,3,Tripura District 3,26656,198171
tripura,2021,3,Tripura District 4,20929,155591
tripura,2021,3,Tripura District 5,14514,107900
tripura,2021,4,Tripura District 1,101723,938208
tripura,2021,4,Tripura District 2,42818,394925
tripura,2021,4,Tripura District 3,25933,239188
tripura,2021,4,Tripura District 4,20361,187795
tripura,2021,4,Tripura District 5,14120,130233
tripura,2022,1,Tripura District 1,91539,776935
tripura,2022,1,Tripura District 2,38532,327039
tripura,2022,1,Tripura District 3,23337,198072
tripura,2022,1,Tripura District 4,18322,155514
tripura,2022,1,Tripura District 5,12706,107846
tripura,2022,2,Tripura District 1,100416,855440
tripura,2022,2,Tripura District 2,42268,360085
tripura,2022,2,Tripura District 3,25600,218087
tripura,2022,2,Tripura District 4,20099,171227
tripura,2022,2,Tripura District 5,13938,118744
tripura,2022,3,Tripura District 1,119037,1021839
tripura,2022,3,Tripura District 2,50107,430128
tripura,2022,3,Tripura District 3,30347,260509
tripura,2022,3,Tripura District 4,23826,204534
tripura,2022,3,Tripura District 5,16523,141841
tripura,2022,4,Tripura District 1,113423,863557
tripura,2022,4,Tripura District 2,47744,363501
tripura,2022,4,Tripura District 3,28916,220156
tripura,2022,4,Tripura District 4,22703,172852
tripura,2022,4,Tripura District 5,15744,119870
tripura,2023,1,Tripura District 1,111873,905428
tripura,2023,1,Tripura District 2,47091,381126
tripura,2023,1,Tripura District 3,28521,230831
tripura,2023,1,Tripura District 4,22393,181233
tripura,2023,1,Tripura District 5,15529,125682
tripura,2023,2,Tripura District 1,123085,923563
tripura,2023,2,Tripura District 2,51811,388760
tripura,2023,2,Tripura District 3,31379,235454
tripura,2023,2,Tripura District 4,24637,184863
tripura,2023,2,Tripura District 5,17085,128200
tripura,2023,3,Tripura District 1,125253,1114493
tripura,2023,3,Tripura District 2,52723,469129
tripura,2023,3,Tripura District 3,31932,284130
tripura,2023,3,Tripura District 4,25071,223080
tripura,2023,3,Tripura District 5,17386,154703
tripura,2023,4,Tripura District 1,152716,1044041
tripura,2023,4,Tripura District 2,64283,439473
tripura,2023,4,Tripura District 3,38933,266169
tripura,2023,4,Tripura District 4,30568,208978
tripura,2023,4,Tripura District 5,21198,144923
uttar-pradesh,2018,1,Lucknow,747025,6444539
uttar-pradesh,2018,1,Kanpur Nagar,287006,2475983
uttar-pradesh,2018,1,Gautam Buddha Nagar,177136,1528146
uttar-pradesh,2018,1,Ghaziabad,154490,1332775
uttar-pradesh,2018,1,Agra,116083,1001444
uttar-pradesh,2018,1,Varanasi,85586,738346
uttar-pradesh,2018,1,Meerut,67124,579081
uttar-pradesh,2018,1,Prayagraj,66608,574629
uttar-pradesh,2018,2,Lucknow,911771,6377365
uttar-pradesh,2018,2,Kanpur Nagar,350301,2450175
uttar-pradesh,2018,2,Gautam Buddha Nagar,216201,1512217
uttar-pradesh,2018,2,Ghaziabad,188560,1318883
uttar-pradesh,2018,2,Agra,141684,991005
uttar-pradesh,2018,2,Varanasi,104461,730650
uttar-pradesh,2018,2,Meerut,81928,573045
uttar-pradesh,2018,2,Prayagraj,81298,568639
uttar-pradesh,2018,3,Lucknow,1008995,9503122
uttar-pradesh,2018,3,Kanpur Nagar,387654,3651087
uttar-pradesh,2018,3,Gautam Buddha Nagar,239255,2253405
uttar-pradesh,2018,3,Ghaziabad,208667,1965311
uttar-pradesh,2018,3,Agra,156791,1476730
uttar-pradesh,2018,3,Varanasi,115599,1088766
uttar-pradesh,2018,3,Meerut,90664,853914
uttar-pradesh,2018,3,Prayagraj,89967,847348
uttar-pradesh,2018,4,Lucknow,1161562,10325167
uttar-pradesh,2018,4,Kanpur Nagar,446270,3966915
uttar-pradesh,2018,4,Gautam Buddha Nagar,275432,2448330
uttar-pradesh,2018,4,Ghaziabad,240219,2135316
uttar-pradesh,2018,4,Agra,180500,1604471
uttar-pradesh,2018,4,Varanasi,133079,1182947
uttar-pradesh,2018,4,Meerut,104373,927780
uttar-pradesh,2018,4,Prayagraj,103571,920646
uttar-pradesh,2019,1,Lucknow,1086665,8848018
uttar-pradesh,2019,1,Kanpur Nagar,417495,3399397
uttar-pradesh,2019,1,Gautam Buddha Nagar,257672,2098065
uttar-pradesh,2019,1,Ghaziabad,224729,1829831
uttar-pradesh,2019,1,Agra,168861,1374930
uttar-pradesh,2019,1,Varanasi,124498,1013711
uttar-pradesh,2019,1,Meerut,97643,795049
uttar-pradesh,2019,1,Prayagraj,96892,788936
uttar-pradesh,2019,2,Lucknow,1220499,8450741
uttar-pradesh,2019,2,Kanpur Nagar,468914,3246763
uttar-pradesh,2019,2,Gautam Buddha Nagar,289408,2003861
uttar-pradesh,2019,2,Ghaziabad,252407,1747672
uttar-pradesh,2019,2,Agra,189658,1313196
uttar-pradesh,2019,2,Varanasi,139831,968195
uttar-pradesh,2019,2,Meerut,109669,759351
uttar-pradesh,2019,2,Prayagraj,108826,753513
uttar-pradesh,2019,3,Lucknow,1346673,9307097
uttar-pradesh,2019,3,Kanpur Nagar,517390,3575774
uttar-pradesh,2019,3,Gautam Buddha Nagar,319326,2206923
uttar-pradesh,2019,3,Ghaziabad,278501,1924772
uttar-pradesh,2019,3,Agra,209265,1446269
uttar-pradesh,2019,3,Varanasi,154287,1066307
uttar-pradesh,2019,3,Meerut,121007,836300
uttar-pradesh,2019,3,Prayagraj,120076,829870
uttar-pradesh,2019,4,Lucknow,1491231,12771395
uttar-pradesh,2019,4,Kanpur Nagar,572929,4906753
uttar-pradesh,2019,4,Gautam Buddha Nagar,353604,3028386
uttar-pradesh,2019,4,Ghaziabad,308397,2641213
uttar-pradesh,2019,4,Agra,231728,1984601
uttar-pradesh,2019,4,Varanasi,170849,1463209
uttar-pradesh,2019,4,Meerut,133996,1147589
uttar-pradesh,2019,4,Prayagraj,132966,1138765
uttar-pradesh,2020,1,Lucknow,1396010,11319376
uttar-pradesh,2020,1,Kanpur Nagar,536345,4348889
uttar-pradesh,2020,1,Gautam Buddha Nagar,331025,2684080
uttar-pradesh,2020,1,Ghaziabad,288704,2340925
uttar-pradesh,2020,1,Agra,216931,1758965
uttar-pradesh,2020,1,Varanasi,159939,1296852
uttar-pradesh,2020,1,Meerut,125440,1017116
uttar-pradesh,2020,1,Prayagraj,124475,1009295
uttar-pradesh,2020,2,Lucknow,1254006,9436942
uttar-pradesh,2020,2,Kanpur Nagar,481787,3625661
uttar-pradesh,2020,2,Gautam Buddha Nagar,297353,2237712
uttar-pradesh,2020,2,Ghaziabad,259337,1951625
uttar-pradesh,2020,2,Agra,194865,1466446
uttar-pradesh,2020,2,Varanasi,143670,1081183
uttar-pradesh,2020,2,Meerut,112680,847967
uttar-pradesh,2020,2,Prayagraj,111813,841447
uttar-pradesh,2020,3,Lucknow,1736385,11794409
uttar-pradesh,2020,3,Kanpur Nagar,667116,4531396
uttar-pradesh,2020,3,Gautam Buddha Nagar,411736,2796721
uttar-pradesh,2020,3,Ghaziabad,359096,2439165
uttar-pradesh,2020,3,Agra,269824,1832782
uttar-pradesh,2020,3,Varanasi,198936,1351277
uttar-pradesh,2020,3,Meerut,156025,1059800
uttar-pradesh,2020,3,Prayagraj,154825,1051652
uttar-pradesh,2020,4,Lucknow,1888527,16856143
uttar-pradesh,2020,4,Kanpur Nagar,725569,6476108
uttar-pradesh,2020,4,Gautam Buddha Nagar,447812,3996972
uttar-pradesh,2020,4,Ghaziabad,390560,3485967
uttar-pradesh,2020,4,Agra,293466,2619347
uttar-pradesh,2020,4,Varanasi,216367,1931196
uttar-pradesh,2020,4,Meerut,169695,1514629
uttar-pradesh,2020,4,Prayagraj,168391,1502983
uttar-pradesh,2021,1,Lucknow,1486992,12321785
uttar-pradesh,2021,1,Kanpur Nagar,571300,4734014
uttar-pradesh,2021,1,Gautam Buddha Nagar,352599,2921774
uttar-pradesh,2021,1,Ghaziabad,307520,2548231
uttar-pradesh,2021,1,Agra,231070,1914734
uttar-pradesh,2021,1,Varanasi,170363,1411698
uttar-pradesh,2021,1,Meerut,133615,1107189
uttar-pradesh,2021,1,Prayagraj,132588,1098675
uttar-pradesh,2021,2,Lucknow,1397679,9688729
uttar-pradesh,2021,2,Kanpur Nagar,536986,3722397
uttar-pradesh,2021,2,Gautam Buddha Nagar,331421,2297416
uttar-pradesh,2021,2,Ghaziabad,289049,2003696
uttar-pradesh,2021,2,Agra,217191,1505572
uttar-pradesh,2021,2,Varanasi,160131,1110030
uttar-pradesh,2021,2,Meerut,125590,870592
uttar-pradesh,2021,2,Prayagraj,124624,863898
uttar-pradesh,2021,3,Lucknow,1852018,15160285
uttar-pradesh,2021,3,Kanpur Nagar,711543,5824562
uttar-pradesh,2021,3,Gautam Buddha Nagar,439155,3594846
uttar-pradesh,2021,3,Ghaziabad,383010,3135252
uttar-pradesh,2021,3,Agra,287793,2355820
uttar-pradesh,2021,3,Varanasi,212184,1736903
uttar-pradesh,2021,3,Meerut,166415,1362245
uttar-pradesh,2021,3,Prayagraj,165135,1351771
uttar-pradesh,2021,4,Lucknow,2166541,20196606
uttar-pradesh,2021,4,Kanpur Nagar,832382,7759509
uttar-pradesh,2021,4,Gautam Buddha Nagar,513735,4789072
uttar-pradesh,2021,4,Ghaziabad,448055,4176798
uttar-pradesh,2021,4,Agra,336667,3138435
uttar-pradesh,2021,4,Varanasi,248219,2313911
uttar-pradesh,2021,4,Meerut,194677,1814790
uttar-pradesh,2021,4,Prayagraj,193180,1800836
uttar-pradesh,2022,1,Lucknow,1757642,13211011
uttar-pradesh,2022,1,Kanpur Nagar,675284,5075653
uttar-pradesh,2022,1,Gautam Buddha Nagar,416776,3132629
uttar-pradesh,2022,1,Ghaziabad,363492,2732129
uttar-pradesh,2022,1,Agra,273127,2052914
uttar-pradesh,2022,1,Varanasi,201371,1513576
uttar-pradesh,2022,1,Meerut,157935,1187091
uttar-pradesh,2022,1,Prayagraj,156720,1177963
uttar-pradesh,2022,2,Lucknow,1777648,12533149
uttar-pradesh,2022,2,Kanpur Nagar,682970,4815219
uttar-pradesh,2022,2,Gautam Buddha Nagar,421520,2971893
uttar-pradesh,2022,2,Ghaziabad,367630,2591942
uttar-pradesh,2022,2,Agra,276236,1947578
uttar-pradesh,2022,2,Varanasi,203663,1435914
uttar-pradesh,2022,2,Meerut,159732,1126181
uttar-pradesh,2022,2,Prayagraj,158504,1117522
uttar-pradesh,2022,3,Lucknow,1987017,15740845
uttar-pradesh,2022,3,Kanpur Nagar,763409,6047612
uttar-pradesh,2022,3,Gautam Buddha Nagar,471166,3732510
uttar-pradesh,2022,3,Ghaziabad,410929,3255316
uttar-pradesh,2022,3,Agra,308771,2446036
uttar-pradesh,2022,3,Varanasi,227651,1803417
uttar-pradesh,2022,3,Meerut,178545,1414412
uttar-pradesh,2022,3,Prayagraj,177173,1403537
uttar-pradesh,2022,4,Lucknow,1939581,13948131
uttar-pradesh,2022,4,Kanpur Nagar,745184,5358853
uttar-pradesh,2022,4,Gautam Buddha Nagar,459918,3307417
uttar-pradesh,2022,4,Ghaziabad,401118,2884570
uttar-pradesh,2022,4,Agra,301399,2167458
uttar-pradesh,2022,4,Varanasi,222216,1598027
uttar-pradesh,2022,4,Meerut,174283,1253326
uttar-pradesh,2022,4,Prayagraj,172943,1243689
uttar-pradesh,2023,1,Lucknow,1626990,13258481
uttar-pradesh,2023,1,Kanpur Nagar,625087,5093891
uttar-pradesh,2023,1,Gautam Buddha Nagar,385796,3143886
uttar-pradesh,2023,1,Ghaziabad,336472,2741946
uttar-pradesh,2023,1,Agra,252824,2060291
uttar-pradesh,2023,1,Varanasi,186403,1519014
uttar-pradesh,2023,1,Meerut,146195,1191357
uttar-pradesh,2023,1,Prayagraj,145071,1182196
uttar-pradesh,2023,2,Lucknow,2059342,16417042
uttar-pradesh,2023,2,Kanpur Nagar,791196,6307406
uttar-pradesh,2023,2,Gautam Buddha Nagar,488316,3892852
uttar-pradesh,2023,2,Ghaziabad,425886,3395158
uttar-pradesh,2023,2,Agra,320009,2551113
uttar-pradesh,2023,2,Varanasi,235937,1880889
uttar-pradesh,2023,2,Meerut,185044,1475173
uttar-pradesh,2023,2,Prayagraj,183621,1463830
uttar-pradesh,2023,3,Lucknow,2198566,15759716
